trans_id,cliente_id,valor,mcc,payment_method,taxa_padrao_esperada,isencao_documentada,taxa_cobrada_real
T104257,C138,429.95,8011,credit,0.03,False,0.03
T104258,C111,594.4,4511,credit,0.03,False,0.03
T104259,C147,1325.53,5941,pix_credit,0.03,False,0.03
T104260,C132,181.97,8299,debit,0.028,False,0.0
T104261,C142,105.3,8299,credit,0.0,True,0.0
T104262,C144,1304.93,5941,credit,0.025,False,0.025
T104263,C145,145.66,8011,credit,0.028,False,0.028
T104264,C120,185.71,8011,credit,0.025,False,0.025
T104265,C108,75.55,5812,credit,0.03,False,0.03
T104266,C139,166.38,8299,pix_credit,0.0,True,0.0
T104267,C125,322.23,7512,pix_debit,0.025,False,0.0
T104268,C123,463.06,4511,credit,0.025,False,0.025
T104269,C109,182.4,5411,debit,0.028,False,0.028
T104270,C106,51.72,5812,debit,0.025,False,0.025
T104271,C144,45.32,8011,pix_credit,0.025,False,0.025
T104272,C146,265.25,8011,credit,0.028,False,0.028
T104273,C121,212.99,8011,credit,0.03,False,0.03
T104274,C121,177.18,4511,credit,0.03,False,0.03
T104275,C119,472.0,4511,debit,0.025,False,0.025
T104276,C139,712.88,5411,pix_debit,0.0,True,0.0
T104277,C113,78.97,7512,credit,0.028,False,0.028
T104278,C124,1041.07,5812,debit,0.03,False,0.03
T104279,C104,183.57,8299,credit,0.03,False,0.0
T104280,C132,175.94,5812,credit,0.028,False,0.028
T104281,C124,25.55,4511,credit,0.03,False,0.03
T104282,C139,335.17,8011,debit,0.0,True,0.0
T104283,C122,28.5,5813,credit,0.03,False,0.03
T104284,C142,68.34,5941,debit,0.0,True,0.0
T104285,C120,1284.68,8011,credit,0.025,False,0.025
T104286,C124,65.83,4511,credit,0.03,False,0.03
T104287,C142,1793.69,5812,credit,0.0,True,0.0
T104288,C120,469.72,5941,pix_debit,0.025,False,0.0
T104289,C143,115.85,5813,pix_credit,0.028,False,0.028
T104290,C134,194.83,8299,debit,0.03,False,0.0
T104291,C144,200.59,7512,pix_debit,0.025,False,0.0
T104292,C112,281.55,8011,debit,0.03,False,0.03
T104293,C118,311.7,4511,credit,0.025,False,0.025
T104294,C130,274.62,5813,debit,0.0,True,0.025
T104295,C107,973.18,8011,credit,0.0,True,0.0
T104296,C129,323.3,7512,pix_credit,0.03,False,0.03
T104297,C128,864.23,8299,credit,0.0,True,0.0
T104298,C136,162.14,5411,voucher,0.028,False,0.028
T104299,C118,70.21000000000001,4511,credit,0.025,False,0.025
T104300,C143,100.06,4511,voucher,0.028,False,0.028
T104301,C115,664.07,5941,debit,0.03,False,0.03
T104302,C112,196.14,4511,pix_debit,0.03,False,0.0
T104303,C101,197.93,5812,voucher,0.028,False,0.028
T104304,C125,85.23,5812,debit,0.025,False,0.025
T104305,C121,86.7,5812,credit,0.03,False,0.03
T104306,C138,299.9,5411,debit,0.03,False,0.03
T104307,C136,58.56,4511,debit,0.028,False,0.028
T104308,C140,219.61,8011,credit,0.025,False,0.025
T104309,C105,63.7,5941,debit,0.028,False,0.028
T104310,C116,56.87,5941,credit,0.03,False,0.03
T104311,C128,113.78,4511,debit,0.0,True,0.0
T104312,C107,159.95,4511,voucher,0.0,True,0.0
T104313,C126,80.37,8299,credit,0.03,False,0.0
T104314,C101,297.85,7512,debit,0.028,False,0.028
T104315,C131,37.09,5411,debit,0.03,False,0.03
T104316,C114,209.85,5813,pix_debit,0.025,False,0.0
T104317,C117,57.84,5411,credit,0.0,True,0.0
T104318,C106,204.1,5941,debit,0.025,False,0.025
T104319,C144,144.8,7512,debit,0.025,False,0.025
T104320,C118,56.24,8011,pix_credit,0.025,False,0.025
T104321,C143,220.17,8011,debit,0.028,False,0.028
T104322,C123,179.41,8011,pix_credit,0.025,False,0.025
T104323,C104,167.58,8011,debit,0.03,False,0.03
T104324,C136,101.78,4511,voucher,0.028,False,0.028
T104325,C100,465.03,8299,debit,0.03,False,0.0
T104326,C133,42.22,5812,credit,0.025,False,0.025
T104327,C131,186.22,7512,credit,0.03,False,0.03
T104328,C118,630.03,5411,pix_debit,0.025,False,0.0
T104329,C134,48.94,7512,pix_debit,0.03,False,0.0
T104330,C102,428.15,8011,pix_credit,0.028,False,0.028
T104331,C103,663.86,5813,pix_credit,0.025,False,0.025
T104332,C140,63.32,8299,debit,0.025,False,0.0
T104333,C118,73.75,7512,credit,0.025,False,0.025
T104334,C118,222.09,5411,pix_debit,0.025,False,0.0
T104335,C125,308.76,5812,pix_debit,0.025,False,0.0
T104336,C113,117.58,5812,credit,0.028,False,0.028
T104337,C126,565.17,4511,pix_debit,0.03,False,0.0
T104338,C124,21.62,7512,voucher,0.03,False,0.03
T104339,C104,83.49,8011,debit,0.03,False,0.03
T104340,C120,453.92,5813,debit,0.025,False,0.025
T104341,C117,168.73,4511,debit,0.0,True,0.0
T104342,C119,140.96,8011,credit,0.025,False,0.025
T104343,C106,360.38,5411,debit,0.025,False,0.025
T104344,C136,61.84,8299,credit,0.028,False,0.0
T104345,C141,233.08,7512,pix_credit,0.0,True,0.025
T104346,C119,847.42,5411,debit,0.025,False,0.025
T104347,C107,181.16,8011,debit,0.0,True,0.0
T104348,C134,83.33,4511,credit,0.03,False,0.03
T104349,C128,86.75,5411,credit,0.0,True,0.0
T104350,C120,315.84,5812,pix_debit,0.025,False,0.0
T104351,C105,226.18,8011,debit,0.028,False,0.028
T104352,C127,516.1700000000001,8011,pix_credit,0.0,True,0.0
T104353,C102,216.34,5941,debit,0.028,False,0.028
T104354,C114,74.88,5411,debit,0.025,False,0.025
T104355,C109,218.48,5812,pix_credit,0.028,False,0.028
T104356,C123,156.17,8011,credit,0.025,False,0.025
T104357,C116,49.58,5941,debit,0.03,False,0.03
T104358,C114,220.51,7512,voucher,0.025,False,0.025
T104359,C126,523.25,5941,debit,0.03,False,0.03
T104360,C114,15.67,5813,voucher,0.025,False,0.025
T104361,C127,244.46,5813,credit,0.0,True,0.0
T104362,C103,70.19,5941,credit,0.025,False,0.025
T104363,C102,498.59,8299,credit,0.028,False,0.0
T104364,C146,458.21,5813,debit,0.028,False,0.028
T104365,C106,482.4,4511,credit,0.025,False,0.025
T104366,C127,119.99,5941,credit,0.0,True,0.0
T104367,C115,100.73,5812,credit,0.03,False,0.03
T104368,C113,46.45,5411,credit,0.028,False,0.028
T104369,C130,84.79,8299,pix_debit,0.0,True,0.0
T104370,C124,293.51,5812,voucher,0.03,False,0.03
T104371,C130,58.16,5813,debit,0.0,True,0.025
T104372,C138,136.43,8299,pix_debit,0.03,False,0.0
T104373,C129,160.13,8299,pix_debit,0.03,False,0.0
T104374,C100,92.25,5941,pix_credit,0.03,False,0.03
T104375,C144,409.37,8011,credit,0.025,False,0.025
T104376,C102,318.45,8299,credit,0.028,False,0.0
T104377,C101,1353.43,5941,debit,0.028,False,0.028
T104378,C100,34.870000000000005,8299,pix_credit,0.03,False,0.0
T104379,C145,51.42,8299,credit,0.028,False,0.0
T104380,C105,171.35,5411,debit,0.028,False,0.028
T104381,C106,276.06,7512,debit,0.025,False,0.025
T104382,C139,54.68,8299,pix_credit,0.0,True,0.0
T104383,C134,277.17,5812,credit,0.03,False,0.03
T104384,C131,83.31,8299,debit,0.03,False,0.0
T104385,C148,45.24,5411,debit,0.028,False,0.028
T104386,C139,53.92,5813,credit,0.0,True,0.0
T104387,C146,178.19,5813,debit,0.028,False,0.028
T104388,C111,25.79,5411,pix_debit,0.03,False,0.0
T104389,C124,152.48,4511,pix_debit,0.03,False,0.0
T104390,C140,1559.06,8011,credit,0.025,False,0.025
T104391,C134,38.84,8299,debit,0.03,False,0.0
T104392,C104,70.66,5411,debit,0.03,False,0.03
T104393,C101,64.24000000000001,5941,pix_credit,0.028,False,0.028
T104394,C139,166.42,5813,pix_credit,0.0,True,0.0
T104395,C134,124.99,8011,debit,0.03,False,0.03
T104396,C109,320.08,8299,debit,0.028,False,0.0
T104397,C130,70.08,8011,debit,0.0,True,0.025
T104398,C128,371.55,5941,pix_credit,0.0,True,0.0
T104399,C113,162.04,5411,credit,0.028,False,0.028
T104400,C148,282.05,5813,credit,0.028,False,0.028
T104401,C117,107.26,5941,credit,0.0,True,0.0
T104402,C103,48.07,8299,pix_debit,0.025,False,0.0
T104403,C143,53.97,5411,credit,0.028,False,0.028
T104404,C104,150.4,5941,debit,0.03,False,0.03
T104405,C132,120.05,8299,debit,0.028,False,0.0
T104406,C111,41.69,8011,credit,0.03,False,0.03
T104407,C136,253.21,4511,pix_credit,0.028,False,0.028
T104408,C140,504.15,5812,debit,0.025,False,0.025
T104409,C109,88.0,5941,pix_credit,0.028,False,0.028
T104410,C110,74.76,4511,debit,0.025,False,0.025
T104411,C101,518.95,5941,debit,0.028,False,0.028
T104412,C129,18.93,8299,pix_debit,0.03,False,0.0
T104413,C143,39.03,5941,credit,0.028,False,0.028
T104414,C134,87.66,5813,pix_debit,0.03,False,0.0
T104415,C146,430.43,5813,credit,0.028,False,0.028
T104416,C130,75.76,5411,credit,0.0,True,0.025
T104417,C104,60.46,5411,debit,0.03,False,0.03
T104418,C105,77.96,8011,credit,0.028,False,0.028
T104419,C110,188.42,4511,credit,0.025,False,0.025
T104420,C106,114.07,7512,credit,0.025,False,0.025
T104421,C125,266.76,7512,credit,0.025,False,0.025
T104422,C119,133.4,7512,pix_debit,0.025,False,0.0
T104423,C130,573.25,5813,debit,0.0,True,0.025
T104424,C137,97.6,7512,credit,0.028,False,0.028
T104425,C145,295.31,5812,credit,0.028,False,0.028
T104426,C110,182.91,5941,credit,0.025,False,0.025
T104427,C120,39.78,5411,credit,0.025,False,0.025
T104428,C111,29.42,8299,pix_debit,0.03,False,0.0
T104429,C101,62.34,5813,credit,0.028,False,0.028
T104430,C146,97.26,7512,pix_credit,0.028,False,0.028
T104431,C125,240.06,5812,debit,0.025,False,0.025
T104432,C137,267.89,5813,pix_credit,0.028,False,0.028
T104433,C131,250.06,8299,credit,0.03,False,0.0
T104434,C106,490.67,8011,credit,0.025,False,0.025
T104435,C103,128.35,8299,credit,0.025,False,0.0
T104436,C127,205.28,5411,debit,0.0,True,0.0
T104437,C118,63.9,5813,voucher,0.025,False,0.025
T104438,C115,63.51,5812,credit,0.03,False,0.03
T104439,C141,85.97,5813,pix_debit,0.0,True,0.0
T104440,C140,189.02,5812,credit,0.025,False,0.025
T104441,C118,271.32,8011,credit,0.025,False,0.025
T104442,C124,74.11,4511,voucher,0.03,False,0.03
T104443,C132,35.260000000000005,5812,debit,0.028,False,0.028
T104444,C139,162.82,5812,debit,0.0,True,0.0
T104445,C127,111.23,5411,pix_credit,0.0,True,0.0
T104446,C106,190.66,5813,credit,0.025,False,0.025
T104447,C111,93.72,8299,debit,0.03,False,0.0
T104448,C125,1343.96,4511,debit,0.025,False,0.025
T104449,C116,402.16,8011,credit,0.03,False,0.03
T104450,C124,163.36,4511,credit,0.03,False,0.03
T104451,C100,451.63,4511,voucher,0.03,False,0.03
T104452,C104,230.67,5813,debit,0.03,False,0.03
T104453,C133,71.91,5411,debit,0.025,False,0.025
T104454,C119,425.35,5411,pix_debit,0.025,False,0.0
T104455,C145,22.36,4511,credit,0.028,False,0.028
T104456,C108,116.19,5813,voucher,0.03,False,0.03
T104457,C116,219.16,5813,debit,0.03,False,0.03
T104458,C121,431.64,5812,debit,0.03,False,0.03
T104459,C134,101.84,7512,debit,0.03,False,0.03
T104460,C120,38.78,4511,credit,0.025,False,0.025
T104461,C115,46.29,7512,debit,0.03,False,0.03
T104462,C141,163.35,7512,pix_debit,0.0,True,0.0
T104463,C102,283.08,8299,debit,0.028,False,0.0
T104464,C143,28.13,5941,pix_credit,0.028,False,0.028
T104465,C112,193.51,5411,pix_credit,0.03,False,0.03
T104466,C131,544.92,5411,debit,0.03,False,0.03
T104467,C130,199.38,5812,credit,0.0,True,0.025
T104468,C122,32.94,5812,credit,0.03,False,0.03
T104469,C138,50.2,8011,credit,0.03,False,0.03
T104470,C127,345.57,7512,debit,0.0,True,0.0
T104471,C131,283.22,5812,pix_credit,0.03,False,0.03
T104472,C144,113.28,5812,credit,0.025,False,0.025
T104473,C104,42.28,5941,credit,0.03,False,0.03
T104474,C129,79.54,5411,credit,0.03,False,0.03
T104475,C125,482.95,4511,credit,0.025,False,0.025
T104476,C124,126.97,8011,pix_debit,0.03,False,0.0
T104477,C107,132.72,5411,debit,0.0,True,0.0
T104478,C131,58.41,7512,debit,0.03,False,0.03
T104479,C104,66.07,7512,voucher,0.03,False,0.03
T104480,C120,94.54,8011,pix_credit,0.025,False,0.025
T104481,C134,66.27000000000001,5411,credit,0.03,False,0.03
T104482,C120,212.24,8011,credit,0.025,False,0.025
T104483,C135,80.82,5411,credit,0.028,False,0.028
T104484,C114,855.26,5812,pix_credit,0.025,False,0.025
T104485,C122,119.46,5813,pix_debit,0.03,False,0.0
T104486,C145,56.87,8299,credit,0.028,False,0.0
T104487,C108,756.66,5813,pix_debit,0.03,False,0.0
T104488,C131,90.32,5411,pix_debit,0.03,False,0.0
T104489,C127,345.18,7512,pix_credit,0.0,True,0.0
T104490,C121,32.83,5813,credit,0.03,False,0.03
T104491,C115,96.12,5411,pix_debit,0.03,False,0.0
T104492,C133,250.61,5813,debit,0.025,False,0.025
T104493,C114,124.77,8011,debit,0.025,False,0.025
T104494,C141,245.24,4511,debit,0.0,True,0.025
T104495,C100,252.51,4511,credit,0.03,False,0.03
T104496,C117,285.2,8299,pix_debit,0.0,True,0.0
T104497,C137,65.44,5812,pix_debit,0.028,False,0.0
T104498,C124,42.11,8011,pix_debit,0.03,False,0.0
T104499,C112,83.71,7512,credit,0.03,False,0.03
T104500,C142,75.35,5812,debit,0.0,True,0.0
T104501,C145,72.15,5411,debit,0.028,False,0.028
T104502,C129,128.86,4511,credit,0.03,False,0.03
T104503,C105,729.23,8011,debit,0.028,False,0.028
T104504,C129,54.93,5411,pix_credit,0.03,False,0.03
T104505,C143,129.95,8011,pix_credit,0.028,False,0.028
T104506,C103,183.68,8299,pix_credit,0.025,False,0.0
T104507,C119,693.08,8011,debit,0.025,False,0.025
T104508,C124,287.59,5941,credit,0.03,False,0.03
T104509,C111,120.48,4511,pix_debit,0.03,False,0.0
T104510,C109,250.63,5411,pix_credit,0.028,False,0.028
T104511,C142,1668.61,4511,debit,0.0,True,0.0
T104512,C112,474.35,5941,credit,0.03,False,0.03
T104513,C119,361.88,8299,pix_credit,0.025,False,0.0
T104514,C132,377.89,4511,credit,0.028,False,0.028
T104515,C117,190.51,4511,pix_debit,0.0,True,0.0
T104516,C147,385.64,8299,credit,0.03,False,0.0
T104517,C104,92.84,5813,credit,0.03,False,0.03
T104518,C148,30.47,5813,pix_debit,0.028,False,0.0
T104519,C142,185.37,5941,credit,0.0,True,0.0
T104520,C133,484.86,5411,pix_debit,0.025,False,0.0
T104521,C101,155.06,8011,credit,0.028,False,0.028
T104522,C136,172.04,8299,credit,0.028,False,0.0
T104523,C148,253.82,5411,debit,0.028,False,0.028
T104524,C127,82.1,7512,pix_credit,0.0,True,0.0
T104525,C115,3473.84,5941,voucher,0.03,False,0.03
T104526,C104,154.71,8011,debit,0.03,False,0.03
T104527,C106,342.34,5813,debit,0.025,False,0.025
T104528,C117,375.08,8011,voucher,0.0,True,0.0
T104529,C147,98.37,5812,debit,0.03,False,0.03
T104530,C102,96.1,5813,credit,0.028,False,0.028
T104531,C131,142.24,8299,credit,0.03,False,0.0
T104532,C124,103.76,4511,credit,0.03,False,0.03
T104533,C102,175.47,5941,debit,0.028,False,0.028
T104534,C143,88.32,5411,credit,0.028,False,0.028
T104535,C137,294.65,7512,credit,0.028,False,0.028
T104536,C102,108.15,5941,debit,0.028,False,0.028
T104537,C131,224.88,5411,credit,0.03,False,0.03
T104538,C143,238.27,5813,debit,0.028,False,0.028
T104539,C125,134.31,7512,pix_credit,0.025,False,0.025
T104540,C147,330.56,7512,debit,0.03,False,0.03
T104541,C145,233.73,8011,pix_debit,0.028,False,0.0
T104542,C148,285.21,5941,pix_credit,0.028,False,0.028
T104543,C124,206.39,5813,voucher,0.03,False,0.03
T104544,C112,387.11,5411,debit,0.03,False,0.03
T104545,C135,41.29,8299,credit,0.028,False,0.0
T104546,C113,107.75,8011,debit,0.028,False,0.028
T104547,C127,119.55,8299,debit,0.0,True,0.0
T104548,C141,214.63,7512,pix_debit,0.0,True,0.0
T104549,C133,330.26,5813,credit,0.025,False,0.025
T104550,C139,130.94,4511,debit,0.0,True,0.0
T104551,C101,439.29,5411,debit,0.028,False,0.028
T104552,C131,105.76,8011,debit,0.03,False,0.03
T104553,C102,186.38,5941,debit,0.028,False,0.028
T104554,C146,105.95,5812,pix_debit,0.028,False,0.0
T104555,C125,98.63,5941,pix_debit,0.025,False,0.0
T104556,C114,226.98,5411,pix_credit,0.025,False,0.025
T104557,C100,121.5,5813,debit,0.03,False,0.03
T104558,C122,239.51,8299,credit,0.03,False,0.0
T104559,C133,83.92,5812,credit,0.025,False,0.025
T104560,C130,389.39,8011,debit,0.0,True,0.025
T104561,C102,42.56,8299,pix_debit,0.028,False,0.0
T104562,C127,31.71,5411,credit,0.0,True,0.0
T104563,C103,153.88,5411,debit,0.025,False,0.025
T104564,C143,259.73,4511,credit,0.028,False,0.028
T104565,C115,112.91,5941,debit,0.03,False,0.03
T104566,C135,26.49,5941,credit,0.028,False,0.028
T104567,C109,87.17,4511,pix_credit,0.028,False,0.028
T104568,C125,154.27,5812,debit,0.025,False,0.025
T104569,C118,95.74,8011,credit,0.025,False,0.025
T104570,C140,85.39,7512,debit,0.025,False,0.025
T104571,C107,101.95,5813,pix_debit,0.0,True,0.0
T104572,C143,45.92,5812,debit,0.028,False,0.028
T104573,C116,199.48,8299,credit,0.03,False,0.0
T104574,C102,37.42,5941,pix_debit,0.028,False,0.0
T104575,C101,112.94,5812,debit,0.028,False,0.028
T104576,C102,60.81,5941,pix_debit,0.028,False,0.0
T104577,C130,175.32,7512,pix_credit,0.0,True,0.025
T104578,C123,217.04,5812,debit,0.025,False,0.025
T104579,C123,50.26,7512,pix_debit,0.025,False,0.0
T104580,C119,928.4,8299,pix_debit,0.025,False,0.0
T104581,C131,150.35,7512,credit,0.03,False,0.03
T104582,C105,56.23,5941,credit,0.028,False,0.028
T104583,C131,425.44,8299,debit,0.03,False,0.0
T104584,C133,436.0,5813,pix_credit,0.025,False,0.025
T104585,C127,139.1,8299,pix_credit,0.0,True,0.0
T104586,C127,514.88,8299,voucher,0.0,True,0.0
T104587,C111,227.32,5813,credit,0.03,False,0.03
T104588,C134,279.66,8299,debit,0.03,False,0.0
T104589,C123,662.88,4511,voucher,0.025,False,0.025
T104590,C137,220.22,5411,credit,0.028,False,0.028
T104591,C107,251.72,5812,debit,0.0,True,0.0
T104592,C138,248.91,5813,voucher,0.03,False,0.03
T104593,C136,139.98,5813,credit,0.028,False,0.028
T104594,C132,179.8,4511,credit,0.028,False,0.028
T104595,C143,891.65,5813,credit,0.028,False,0.028
T104596,C139,175.35,8299,credit,0.0,True,0.0
T104597,C132,213.16,5941,debit,0.028,False,0.028
T104598,C137,98.01,8299,debit,0.028,False,0.0
T104599,C140,34.35,7512,debit,0.025,False,0.025
T104600,C139,297.84,7512,credit,0.0,True,0.0
T104601,C138,145.9,5812,debit,0.03,False,0.03
T104602,C134,21.08,8299,pix_credit,0.03,False,0.0
T104603,C137,75.9,4511,debit,0.028,False,0.028
T104604,C107,315.54,8299,debit,0.0,True,0.0
T104605,C143,82.56,5411,credit,0.028,False,0.028
T104606,C105,344.19,7512,debit,0.028,False,0.028
T104607,C121,115.58,5813,debit,0.03,False,0.03
T104608,C142,222.82,7512,credit,0.0,True,0.0
T104609,C106,39.27,7512,debit,0.025,False,0.025
T104610,C124,218.49,5941,credit,0.03,False,0.03
T104611,C128,47.81,5941,debit,0.0,True,0.0
T104612,C106,72.06,5411,debit,0.025,False,0.025
T104613,C143,40.66,4511,credit,0.028,False,0.028
T104614,C106,328.71,8011,debit,0.025,False,0.025
T104615,C121,336.83,5411,credit,0.03,False,0.03
T104616,C107,432.78,4511,debit,0.0,True,0.0
T104617,C108,73.58,4511,debit,0.03,False,0.03
T104618,C126,437.62,7512,voucher,0.03,False,0.03
T104619,C105,1063.05,5813,credit,0.028,False,0.028
T104620,C114,103.34,5411,debit,0.025,False,0.025
T104621,C142,19.39,5813,pix_debit,0.0,True,0.0
T104622,C124,48.17,5812,credit,0.03,False,0.03
T104623,C109,537.53,5941,pix_debit,0.028,False,0.0
T104624,C119,205.74,5411,debit,0.025,False,0.025
T104625,C104,376.85,5813,credit,0.03,False,0.03
T104626,C143,105.47,5941,debit,0.028,False,0.028
T104627,C122,254.95,8011,credit,0.03,False,0.03
T104628,C111,714.0,5941,debit,0.03,False,0.03
T104629,C105,218.12,7512,credit,0.028,False,0.028
T104630,C109,249.9,5812,pix_debit,0.028,False,0.0
T104631,C149,109.3,4511,credit,0.028,False,0.028
T104632,C136,221.34,7512,debit,0.028,False,0.028
T104633,C115,114.17,4511,credit,0.03,False,0.03
T104634,C136,219.33,5411,credit,0.028,False,0.028
T104635,C108,418.98,5941,credit,0.03,False,0.03
T104636,C122,91.21,7512,credit,0.03,False,0.03
T104637,C131,28.92,8299,credit,0.03,False,0.0
T104638,C121,121.94,5812,credit,0.03,False,0.03
T104639,C100,291.85,8011,pix_debit,0.03,False,0.0
T104640,C131,259.97,7512,debit,0.03,False,0.03
T104641,C130,35.65,5812,credit,0.0,True,0.025
T104642,C126,109.27,5411,debit,0.03,False,0.03
T104643,C101,535.67,4511,credit,0.028,False,0.028
T104644,C101,212.79,8011,debit,0.028,False,0.028
T104645,C122,236.22,4511,voucher,0.03,False,0.03
T104646,C140,390.09,5813,credit,0.025,False,0.025
T104647,C131,133.18,5411,credit,0.03,False,0.03
T104648,C101,215.77,5813,pix_debit,0.028,False,0.0
T104649,C123,109.18,8011,credit,0.025,False,0.025
T104650,C132,106.34,7512,debit,0.028,False,0.028
T104651,C130,103.07,5812,pix_credit,0.0,True,0.025
T104652,C122,198.57,8011,credit,0.03,False,0.03
T104653,C123,743.89,8011,debit,0.025,False,0.025
T104654,C121,1209.56,5941,debit,0.03,False,0.03
T104655,C148,204.29,8011,pix_credit,0.028,False,0.028
T104656,C121,206.91,7512,pix_debit,0.03,False,0.0
T104657,C107,236.32,7512,debit,0.0,True,0.0
T104658,C141,194.54,4511,pix_debit,0.0,True,0.0
T104659,C138,119.24,5812,debit,0.03,False,0.03
T104660,C145,160.75,7512,debit,0.028,False,0.028
T104661,C118,107.23,5813,credit,0.025,False,0.025
T104662,C117,441.53,7512,credit,0.0,True,0.0
T104663,C129,342.34,8011,credit,0.03,False,0.03
T104664,C102,279.6,5941,credit,0.028,False,0.028
T104665,C106,416.46,7512,pix_credit,0.025,False,0.025
T104666,C124,353.34,4511,debit,0.03,False,0.03
T104667,C147,396.57,8011,debit,0.03,False,0.03
T104668,C144,132.88,5411,credit,0.025,False,0.025
T104669,C110,119.36,5813,credit,0.025,False,0.025
T104670,C149,154.49,8299,debit,0.028,False,0.0
T104671,C116,103.98,4511,credit,0.03,False,0.03
T104672,C122,33.42,5941,credit,0.03,False,0.03
T104673,C116,26.87,5411,debit,0.03,False,0.03
T104674,C149,67.22999999999999,5411,credit,0.028,False,0.028
T104675,C139,147.76,5411,debit,0.0,True,0.0
T104676,C109,625.91,5411,pix_debit,0.028,False,0.0
T104677,C115,554.72,5411,pix_credit,0.03,False,0.03
T104678,C130,88.78,7512,credit,0.0,True,0.025
T104679,C110,409.07,5813,credit,0.025,False,0.025
T104680,C105,174.33,4511,credit,0.028,False,0.028
T104681,C109,111.81,5813,voucher,0.028,False,0.028
